0	1	-0.5
0.01	0.99500058166875	-0.499875500800125
0.02	0.990002616777935	-0.499703794490739
0.03	0.985006704859342	-0.499479534418025
0.04	0.98001325064542	-0.499206915213091
0.05	0.975022733579903	-0.498886436191054
0.06	0.970035651784348	-0.498517672838033
0.07	0.965052503380313	-0.498100200640146
0.08	0.960073784773667	-0.497633680051109
0.09	0.95509998550753	-0.497118111395028
0.1	0.950131593409334	-0.496553579963605
0.11	0.945169096306511	-0.495940171048542
0.12	0.940212982026493	-0.495277969941541
0.13	0.935263738396712	-0.494567061934305
0.14	0.9303218532446	-0.493807532318536
0.15	0.92538781439759	-0.492999466385937
0.16	0.920462108295455	-0.492142952746723
0.17	0.915545215827338	-0.491238093285165
0.18	0.910637616494724	-0.490284993204049
0.19	0.905739789799098	-0.48928375770616
0.2	0.900852215241944	-0.488234491994281
0.21	0.895975372324748	-0.487137301271199
0.22	0.891109740548994	-0.485992290739699
0.23	0.886255799416167	-0.484799565602564
0.24	0.881414028427751	-0.483559231062581
0.25	0.876584907085232	-0.482271392322534
0.26	0.871768914890095	-0.480936154585207
0.27	0.866966531343823	-0.479553623053386
0.28	0.862178235947902	-0.478123902929856
0.29	0.857404508203817	-0.476647099417402
0.3	0.852645827445772	-0.475123318265123
0.31	0.847902663419074	-0.473552696538061
0.32	0.843175471258232	-0.471935419017999
0.33	0.83846470486991	-0.470271674496681
0.34	0.833770818160773	-0.468561651765853
0.35	0.829094265037487	-0.466805539617258
0.36	0.824435499406714	-0.465003526842642
0.37	0.819794975175121	-0.46315580223375
0.38	0.81517314624937	-0.461262554582325
0.39	0.810570466536128	-0.459323972680114
0.4	0.805987389942058	-0.457340245318859
0.41	0.801424370373826	-0.455311561290308
0.42	0.796881861738094	-0.453238109386203
0.43	0.792360317941529	-0.45112007839829
0.44	0.787860192890795	-0.448957657118313
0.45	0.783381940492556	-0.446751034338017
0.46	0.778926014653477	-0.444500398849148
0.47	0.774492869280222	-0.442205939443449
