-3	-0.999966121108766
-2.9	-0.999937330937015
-2.8	-0.999886319003036
-2.7	-0.999797772979194
-2.6	-0.999647212574045
-2.5	-0.999396446809522
-2.4	-0.998987366180463
-2.3	-0.998333790718643
-2.2	-0.997311236241393
-2.1	-0.995744727866327
-2	-0.993395208333631
-1.9	-0.989945665265511
-1.8	-0.984988808706019
-1.7	-0.97801889309442
-1.6	-0.968430965529977
-1.5	-0.955531251271558
-1.4	-0.952976319540519
-1.3	-0.934880024364117
-1.2	-0.911692164524892
-1.1	-0.882335289960834
-0.999999999999998	-0.842810810387646
-0.899999999999998	-0.796989636978651
-0.799999999999998	-0.74375340147728
-0.699999999999998	-0.677845444689754
-0.599999999999998	-0.603878685089567
-0.499999999999998	-0.520506872995985
-0.399999999999998	-0.428389543245127
-0.299999999999998	-0.328608981784858
-0.199999999999998	-0.222689251855416
-0.0999999999999985	-0.112455766140414
1.52655665885959E-15	1.68300017630933E-15
0.100000000000002	0.112455766140418
0.200000000000002	0.222689251855419
0.300000000000002	0.328608981784861
0.400000000000002	0.42838954324513
0.500000000000002	0.520506872995988
0.600000000000002	0.603878685089569
0.700000000000002	0.677845444689756
0.800000000000001	0.743753401477282
0.900000000000001	0.796989636978652
1	0.845918319843833
1.1	0.882335289960835
1.2	0.911692164524893
1.3	0.934880024364118
1.4	0.95297631954052
1.5	0.955531251271559
1.6	0.968430965529978
1.7	0.97801889309442
1.8	0.98498880870602
1.9	0.989945665265511
2	0.993395208333631
2.1	0.995744727866327
2.2	0.997311236241393
2.3	0.998333790718643
2.4	0.998987366180463
2.5	0.999396446809522
2.6	0.999647212574045
2.7	0.999797772979194
2.8	0.999886319003036
2.9	0.999937330937015
